ensembl_gene_id	description	hgnc_symbol	hgnc_id	uniprotswissprot	chromosome_name	start_position	end_position	strand
ENSG00000220758	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000220771	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000220773	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000220785	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000220793	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000220804	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000220831	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000220842	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000220848	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000220867	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000220868	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000220871	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000220875	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000220884	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000220891	"Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:B5MCX5]"	NA	NA	NA	22	22901750	22909007	1
ENSG00000220908	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000220913	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000220918	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000220920	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000220924	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000220925	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000220937	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000220948	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000220949	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000220960	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000220986	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000220988	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221015	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221017	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221023	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221025	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221028	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221031	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221033	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221036	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221038	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221039	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221040	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221042	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221043	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221044	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221046	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221052	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221055	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221059	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221060	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221063	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221065	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221066	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221081	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221083	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221091	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221093	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221102	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221114	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221116	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221120	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221125	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221139	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221148	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221164	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221176	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221184	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221187	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221190	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221200	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221203	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221206	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221214	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221216	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221227	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221230	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221238	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221240	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221241	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221245	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221251	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221255	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221261	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221263	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221264	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221265	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221269	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221273	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221275	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221287	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221288	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221296	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221300	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221303	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221305	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221325	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221331	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221332	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221333	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221340	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221345	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221348	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221355	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221363	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221365	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221369	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221371	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221375	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221381	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221387	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221390	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221393	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221394	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221398	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221400	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221406	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221410	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221411	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221420	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221421	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221430	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221436	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221439	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221440	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221442	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221445	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221455	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221456	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221459	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221461	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221463	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221464	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221466	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221468	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221475	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221476	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221479	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221491	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221493	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221494	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221496	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221498	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221500	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221502	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221507	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221510	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221514	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221518	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221520	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221525	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221527	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221533	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221537	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221539	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221540	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221545	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221548	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221552	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221562	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221563	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221564	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221571	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221574	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221583	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221585	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221586	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221594	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221598	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221601	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221603	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221604	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221611	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221614	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221616	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221628	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221630	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221633	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221634	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221638	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221639	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221641	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221643	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221649	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221650	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221656	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221662	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221669	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221673	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221676	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221680	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221697	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221698	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221703	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221705	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221710	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221711	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221716	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221719	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221725	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221737	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221739	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221740	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221745	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221750	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221753	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221754	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221760	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221763	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221768	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221771	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221782	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221783	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221788	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221792	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221801	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221803	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221806	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221808	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221813	"olfactory receptor, family 6, subfamily B, member 1 [Source:HGNC Symbol;Acc:8354]"	OR6B1	8354	O95007	7	143701022	143702068	1
ENSG00000221817	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221818	"early B-cell factor 2 [Source:HGNC Symbol;Acc:19090]"	EBF2	19090	Q9HAK2	8	25699246	25902913	-1
ENSG00000221819	"chromosome 16 open reading frame 3 [Source:HGNC Symbol;Acc:1197]"	C16orf3	1197	O95177	16	90095316	90096309	-1
ENSG00000221821	"chromosome 6 open reading frame 226 [Source:HGNC Symbol;Acc:34431]"	C6orf226	34431	Q5I0X4	6	42858005	42858554	-1
ENSG00000221823	"protein phosphatase 3, regulatory subunit B, alpha [Source:HGNC Symbol;Acc:9317]"	PPP3R1	9317	P63098	2	68405989	68483369	-1
ENSG00000221826	"pregnancy specific beta-1-glycoprotein 3 [Source:HGNC Symbol;Acc:9520]"	PSG3	9520		19	43225790	43244721	-1
ENSG00000221829	"Fanconi anemia, complementation group G [Source:HGNC Symbol;Acc:3588]"	FANCG	3588		9	35073832	35080013	-1
ENSG00000221836	"olfactory receptor, family 2, subfamily A, member 5 [Source:HGNC Symbol;Acc:8232]"	OR2A5	8232	Q96R48	7	143747461	143748473	1
ENSG00000221837	"keratin associated protein 10-9 [Source:HGNC Symbol;Acc:22971]"	KRTAP10-9	22971	P60411	21	46047040	46048294	1
ENSG00000221838	"adaptor-related protein complex 4, mu 1 subunit [Source:HGNC Symbol;Acc:574]"	AP4M1	574		7	99699172	99707968	1
ENSG00000221840	"olfactory receptor, family 4, subfamily A, member 5 [Source:HGNC Symbol;Acc:15162]"	OR4A5	15162	Q8NH83	11	51411378	51412448	-1
ENSG00000221843	"chromosome 2 open reading frame 16 [Source:HGNC Symbol;Acc:25275]"	C2orf16	25275	Q68DN1	2	27799389	27805588	1
ENSG00000221844	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221845	"chromosome 7 open reading frame 65 [Source:HGNC Symbol;Acc:34432]"	C7orf65	34432	Q6ZTY9	7	47694842	47701246	1
ENSG00000221849	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221852	"keratin associated protein 1-5 [Source:HGNC Symbol;Acc:16777]"	KRTAP1-5	16777	Q9BYS1	17	39182278	39183454	-1
ENSG00000221855	"taste receptor, type 2, member 41 [Source:HGNC Symbol;Acc:18883]"	TAS2R41	18883	P59536	7	143174966	143175889	1
ENSG00000221857	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221858	"olfactory receptor, family 2, subfamily A, member 12 [Source:HGNC Symbol;Acc:15082]"	OR2A12	15082	Q8NGT7	7	143792141	143793186	1
ENSG00000221859	"keratin associated protein 10-10 [Source:HGNC Symbol;Acc:22972]"	KRTAP10-10	22972	P60014	21	46057273	46058370	1
ENSG00000221864	"keratin associated protein 12-2 [Source:HGNC Symbol;Acc:20530]"	KRTAP12-2	20530	P59991	21	46086106	46086844	-1
ENSG00000221866	"plexin A4 [Source:HGNC Symbol;Acc:9102]"	PLXNA4	9102	Q9HCM2	7	131808091	132333447	-1
ENSG00000221867	"melanoma antigen family A, 3 [Source:HGNC Symbol;Acc:6801]"	MAGEA3	6801	P43357	X	151934652	151938240	-1
ENSG00000221869	"CCAAT/enhancer binding protein (C/EBP), delta [Source:HGNC Symbol;Acc:1835]"	CEBPD	1835	P49716	8	48649471	48651648	-1
ENSG00000221870	"transmembrane protein 257 [Source:HGNC Symbol;Acc:2562]"	TMEM257	2562	O96002	X	144908928	144911368	1
ENSG00000221874	"zinc finger protein 321, pseudogene [Source:HGNC Symbol;Acc:13827]"	ZNF321P	13827	Q8N8H1	19	53431728	53466076	-1
ENSG00000221878	"pregnancy specific beta-1-glycoprotein 7 (gene/pseudogene) [Source:HGNC Symbol;Acc:9524]"	PSG7	9524	NA	19	43428286	43441330	-1
ENSG00000221879	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221880	"keratin associated protein 1-3 [Source:HGNC Symbol;Acc:16771]"	KRTAP1-3	16771	Q8IUG1	17	39190142	39191107	-1
ENSG00000221882	"olfactory receptor, family 3, subfamily A, member 2 [Source:HGNC Symbol;Acc:8283]"	OR3A2	8283	P47893	17	3181193	3182268	-1
ENSG00000221883	"ariadne homolog 2 opposite strand [Source:HGNC Symbol;Acc:34425]"	ARIH2OS	34425	Q8N7S6	3	48955221	48956818	-1
ENSG00000221886	"chromosome 5 open reading frame 54 [Source:HGNC Symbol;Acc:30804]"	C5orf54	30804	Q8IZ13	5	159820155	159827104	-1
ENSG00000221887	"histocompatibility (minor) serpin domain containing [Source:HGNC Symbol;Acc:23037]"	HMSD	23037	A8MTL9	18	61616535	61649008	1
ENSG00000221888	"olfactory receptor, family 1, subfamily C, member 1 [Source:HGNC Symbol;Acc:8182]"	OR1C1	8182	Q15619	1	247920676	247921982	-1
ENSG00000221890	"neuronal pentraxin receptor [Source:HGNC Symbol;Acc:7954]"	NPTXR	7954	O95502	22	39214457	39239987	-1
ENSG00000221891	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221900	"POM121 transmembrane nucleoporin-like 12 [Source:HGNC Symbol;Acc:25369]"	POM121L12	25369	Q8N7R1	7	53103349	53104617	1
ENSG00000221909	"family with sequence similarity 200, member A [Source:HGNC Symbol;Acc:25401]"	FAM200A	25401	Q8TCP9	7	99143931	99156159	-1
ENSG00000221910	"olfactory receptor, family 2, subfamily F, member 2 [Source:HGNC Symbol;Acc:8247]"	OR2F2	8247	O95006	7	143632259	143633372	1
ENSG00000221914	"protein phosphatase 2, regulatory subunit B, alpha [Source:HGNC Symbol;Acc:9304]"	PPP2R2A	9304	P63151	8	26149007	26230196	1
ENSG00000221916	"chromosome 19 open reading frame 73 [Source:HGNC Symbol;Acc:25534]"	C19orf73	25534	Q9NVV2	19	49621655	49622397	-1
ENSG00000221923	"zinc finger protein 880 [Source:HGNC Symbol;Acc:37249]"	ZNF880	37249		19	52873170	52889048	1
ENSG00000221926	"tripartite motif containing 16 [Source:HGNC Symbol;Acc:17241]"	TRIM16	17241	O95361	17	15531274	15587625	-1
ENSG00000221930	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221931	"olfactory receptor, family 6, subfamily X, member 1 [Source:HGNC Symbol;Acc:14737]"	OR6X1	14737	Q8NH79	11	123624196	123625253	-1
ENSG00000221932	"hepatocellular carcinoma, down-regulated 1 [Source:HGNC Symbol;Acc:34400]"	HEPN1	34400	Q6WQI6	11	124789146	124790573	1
ENSG00000221933	"olfactory receptor, family 2, subfamily A, member 25 [Source:HGNC Symbol;Acc:19562]"	OR2A25	19562	A4D2G3	7	143771275	143772288	1
ENSG00000221937	"taste receptor, type 2, member 40 [Source:HGNC Symbol;Acc:18885]"	TAS2R40	18885	P59535	7	142919130	142920162	1
ENSG00000221938	"olfactory receptor, family 2, subfamily A, member 14 [Source:HGNC Symbol;Acc:15084]"	OR2A14	15084	Q96R47	7	143826151	143827162	1
ENSG00000221944	"tigger transposable element derived 1 [Source:HGNC Symbol;Acc:14523]"	TIGD1	14523	Q96MW7	2	233412779	233415226	-1
ENSG00000221946	"FXYD domain containing ion transport regulator 7 [Source:HGNC Symbol;Acc:4034]"	FXYD7	4034		19	35634154	35645204	1
ENSG00000221947	"XK, Kell blood group complex subunit-related family, member 9 [Source:HGNC Symbol;Acc:20937]"	XKR9	20937		8	71581600	71702606	1
ENSG00000221949	"chromosome 12 open reading frame 61 [Source:HGNC Symbol;Acc:26364]"	C12orf61	26364	Q8N7H1	12	62995531	62997214	-1
ENSG00000221953	"chromosome 1 open reading frame 229 [Source:HGNC Symbol;Acc:33759]"	C1orf229	33759	Q6ZS94	1	247273462	247275719	-1
ENSG00000221954	"olfactory receptor, family 4, subfamily C, member 12 [Source:HGNC Symbol;Acc:15168]"	OR4C12	15168	Q96R67	11	50003009	50004071	-1
ENSG00000221955	"solute carrier family 12, member 8 [Source:HGNC Symbol;Acc:15595]"	SLC12A8	15595	A0AV02	3	124801480	124998021	-1
ENSG00000221957	"killer cell immunoglobulin-like receptor, two domains, short cytoplasmic tail, 4 [Source:HGNC Symbol;Acc:6336]"	KIR2DS4	6336	NA	19	55344131	55360024	1
ENSG00000221961	"proline rich 21 [Source:HGNC Symbol;Acc:33866]"	PRR21	33866	Q8WXC7	2	240981230	240982399	-1
ENSG00000221962	"transmembrane protein 14E [Source:HGNC Symbol;Acc:34386]"	TMEM14E	34386	Q6UXP3	3	152057484	152058779	-1
ENSG00000221963	"apolipoprotein L, 6 [Source:HGNC Symbol;Acc:14870]"	APOL6	14870	Q9BWW8	22	36044442	36064456	1
ENSG00000221968	"fatty acid desaturase 3 [Source:HGNC Symbol;Acc:3576]"	FADS3	3576		11	61640991	61659523	-1
ENSG00000221970	"olfactory receptor, family 2, subfamily A, member 1 [Source:HGNC Symbol;Acc:8229]"	OR2A1	8229	Q8NGT9	7	144015218	144016150	1
ENSG00000221971	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000221972	"chromosome 3 open reading frame 36 [Source:HGNC Symbol;Acc:26170]"	C3orf36	26170	Q3SXR2	3	133646992	133648656	-1
ENSG00000221977	"olfactory receptor, family 4, subfamily E, member 2 [Source:HGNC Symbol;Acc:8297]"	OR4E2	8297	Q8NGC2	14	22133297	22134238	1
ENSG00000221978	"cyclin L2 [Source:HGNC Symbol;Acc:20570]"	CCNL2	20570		1	1321091	1334708	-1
ENSG00000221983	"ubiquitin A-52 residue ribosomal protein fusion product 1 [Source:HGNC Symbol;Acc:12458]"	UBA52	12458	P62987	19	18682540	18688360	1
ENSG00000221986	"myosin binding protein H-like [Source:HGNC Symbol;Acc:30434]"	MYBPHL	30434	A2RUH7	1	109834987	109849663	-1
ENSG00000221988	"palmitoyl-protein thioesterase 2 [Source:HGNC Symbol;Acc:9326]"	PPT2	9326		6	32121218	32134011	1
ENSG00000221989	"olfactory receptor, family 2, subfamily A, member 2 [Source:HGNC Symbol;Acc:8230]"	OR2A2	8230	Q6IF42	7	143806607	143807657	1
ENSG00000221990	"chromosome 5 open reading frame 55 [Source:HGNC Symbol;Acc:25175]"	C5orf55	25175	Q8N2X6	5	441645	443258	-1
ENSG00000221994	"zinc finger protein 630 [Source:HGNC Symbol;Acc:28855]"	ZNF630	28855		X	47842756	47931025	-1
ENSG00000221995	"TGFB1-induced anti-apoptotic factor 1 [Source:HGNC Symbol;Acc:11803]"	TIAF1	11803	O95411	17	27400537	27418537	-1
ENSG00000221996	"olfactory receptor, family 52, subfamily B, member 4 [Source:HGNC Symbol;Acc:15209]"	OR52B4	15209	Q8NGK2	11	4388493	4389616	-1
ENSG00000222000	"Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:B8ZZY5]"	NA	NA	NA	2	98947852	98972468	-1
ENSG00000222001	"Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:B9A007]"	NA	NA	NA	2	233877324	233880595	1
ENSG00000222004	"chromosome 7 open reading frame 71 [Source:HGNC Symbol;Acc:22364]"	C7orf71	22364	A4D174	7	26677490	26686889	1
ENSG00000222005	"long intergenic non-protein coding RNA 1118 [Source:HGNC Symbol;Acc:49261]"	LINC01118	49261	NA	2	47043807	47049796	1
ENSG00000222007	"Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:B8ZZ52]"	NA	NA	NA	2	236682499	236692031	-1
ENSG00000222009	"BTB (POZ) domain containing 19 [Source:HGNC Symbol;Acc:27145]"	BTBD19	27145		1	45274154	45281257	1
ENSG00000222011	"family with sequence similarity 185, member A [Source:HGNC Symbol;Acc:22412]"	FAM185A	22412	Q8N0U4	7	102389418	102449672	1
ENSG00000222012	"Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:B8ZZS3]"	NA	NA	NA	7	157406715	157411457	1
ENSG00000222014	"RAB6C, member RAS oncogene family [Source:HGNC Symbol;Acc:16525]"	RAB6C	16525	Q9H0N0	2	130737235	130740311	1
ENSG00000222017	"Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:B9A002]"	NA	NA	NA	2	198557830	198639547	1
ENSG00000222018	"chromosome 21 open reading frame 140 [Source:HGNC Symbol;Acc:39602]"	C21orf140	39602	B9A014	21	35772615	35773370	-1
ENSG00000222019	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000222020	"Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:B8ZZD5]"	NA	NA	NA	2	240323130	240324058	1
ENSG00000222022	"Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:B8ZZ63]"	NA	NA	NA	2	238330063	238333919	-1
ENSG00000222024	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000222028	"proteasome (prosome, macropain) subunit, beta type, 11 [Source:HGNC Symbol;Acc:31963]"	PSMB11	31963	A5LHX3	14	23511376	23513269	1
ENSG00000222030	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000222031	"HCG1817310; Uncharacterized protein  [Source:UniProtKB/TrEMBL;Acc:B8ZZK8]"	NA	NA	NA	2	151857734	151905288	-1
ENSG00000222032	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000222033	"long intergenic non-protein coding RNA 1124 [Source:HGNC Symbol;Acc:49270]"	LINC01124	49270	NA	2	171568961	171571077	-1
ENSG00000222035	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000222036	"POTE ankyrin domain family, member G [Source:HGNC Symbol;Acc:33896]"	POTEG	33896	Q6S5H5	14	19553365	19590078	1
ENSG00000222037	NA	NA	NA	NA	NA	NA	NA	NA
